"","Site","lat","long","SOC","CLAY","pGPP","TSOI","lig_N","MIMSOC","MIMMIC","MIMLIT","MIM_CO","LITm","LITs","MICr","MICK","SOMa","SOMc","SOMp","desorb","JITn","DEBUG","run_num","Vslope_x","Vint_x","Kslope_x","Kint_x","Tau_x","CUE_x","desorb_x","fPHYS_x","RMSE"
"2363","S27",43.19159234,-116.8095646,4.628947368,12.44717949,365.4200134,6.9818702,11.6999998,3.84636459315759,0.069602199005481,0.344106211624333,0.765262672450533,0.0375256441929097,0.306580567431423,0.0301733932579151,0.0394288057475658,0.148993800550991,0.302925927110873,2.98073645486591,5.50390834183148e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2364","S29",43.12349175,-116.7874879,10.23648649,12.678,1169.189941,5.5837402,11.6999998,7.24015867787379,0.142669124436821,0.410687019477412,0.768582677744734,0.0457270695343541,0.364959949943058,0.0620005041726273,0.0806686202641939,0.182786627539922,0.360391919042887,6.14362398737675,5.4848850690896e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2365","S3",43.18866189,-116.8130672,5.91,7.375,238.8560028,9.4678097,11.6999998,2.83207267715789,0.0582456422381472,0.247447067819206,0.701514753100071,0.027382634868646,0.22006443295056,0.0240140012065154,0.0342316410316318,0.091776796718748,0.218762669425435,2.21584050095635,5.93900220217203e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2366","S30",43.18077561,-116.7145575,2.199230769,13.10452381,0.631347,10.4433002,11.6999998,2.13462259798583,0.0364256028978944,0.2235628954856,0.774090509679189,0.0227814451784568,0.200781450307143,0.0158936161141529,0.0205319867837416,0.092209999885709,0.198240513618126,1.5841835860985,5.44990557415593e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2367","S31",43.12421955,-116.7895852,3.017142857,13.48833333,389.9700012,11.2613001,11.6999998,3.68786308230232,0.0718195034806006,0.202052986345202,0.779332406302252,0.0202097813414716,0.181843205003731,0.0314563295024154,0.0403631739781851,0.0827074593361085,0.179476154232976,3.15180697890743,5.41861983416833e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2368","S32",43.12752508,-116.7925417,5.023333333,13.516,601.0980225,10.6028996,11.6999998,4.59280022164759,0.0910108123187521,0.219463959589637,0.779785481025326,0.0221949059929632,0.197269053596674,0.0398749797765509,0.0511358325422012,0.0909029721773298,0.19468322735818,3.99673925020369,5.41637157321269e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2369","S33",43.12416094,-116.7826214,3.03,13.725,545.0159912,11.1452999,11.6999998,4.34888789813994,0.0859176885763234,0.205019049734096,0.782448112432067,0.0205070179625258,0.18451203177157,0.037715618638314,0.0482020699380095,0.084494124089988,0.182122873116715,3.79133416262282,5.3994178371973e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2370","S34",43.1242439,-116.7916884,3.431090909,13.98132353,600.0189819,11.5906,11.6999998,4.57354130607197,0.0909101932910907,0.194168316003764,0.786136093104502,0.0192046336705478,0.174963682333216,0.0400125076992393,0.0508976855918513,0.0796991335563056,0.17262058204605,4.03614308117476,5.37869772800939e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2371","S35",43.1220937,-116.7801683,4.92,14.08333333,612.3400269,7.7888899,11.6999998,4.91278661762485,0.092041836229228,0.312139708592459,0.787240375620678,0.0330016421634234,0.279138066429036,0.040542419874971,0.051499416354257,0.137364852467817,0.275559934722015,4.09568028561333,5.37047382331311e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2372","S36",43.19214026,-116.8079732,8.67,14.18166667,379.1430054,6.73283,11.6999998,4.06149012962172,0.0708314208629574,0.356897131400051,0.788858515708544,0.0383375091539433,0.318559622246108,0.0312355443635228,0.0395958764994346,0.159997159199978,0.314278562087022,3.15948585607171,5.36255821308473e-07,2,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2373","S37",43.12667447,-116.7868472,3.17,14.255,525.0319824,11.8634005,11.6999998,4.27353437750902,0.0840921448130099,0.187779262160384,0.78992467411217,0.0184297684605732,0.169349493699811,0.0371113159383418,0.0469808288746681,0.077071429889058,0.16705482481361,3.75753671583296,5.35666264247662e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2374","S38",43.19243739,-116.8066319,5.67,14.655,252.7100067,7.66081,11.6999998,3.47617793602861,0.0593339563239107,0.318198004795712,0.795585767362108,0.0334517702909518,0.28474623450476,0.0262896109061598,0.0330443454177508,0.141447776372051,0.280800462514677,2.67639773602226,5.32461889399839e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2375","S39",43.12449119,-116.794308,12.5,14.86333333,1661.640015,8.5339699,15.8590002,9.34577122513516,0.187402348982819,0.285430558501,0.79864639082916,0.0294862365931232,0.255944321907877,0.0832115808928064,0.104190768090012,0.125387111687525,0.252339480381729,8.49521172558209,5.30800543227447e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2376","S4",43.19347351,-116.810691,1.759411765,9.932162162,193.5010071,12.2800999,11.6999998,2.63336502587123,0.0539949184665236,0.175832517119681,0.733789810643873,0.017972415508698,0.157860101610983,0.0228522054715316,0.0311427129949919,0.0659692675971792,0.156336136926573,2.18123218576127,5.71551100188179e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2377","S40",43.12303738,-116.7856704,5.821428571,15.234,804.0570068,6.0898199,11.6999998,6.02324640803342,0.109439174605912,0.388271458217589,0.804156964673301,0.0416527144407312,0.346618743776858,0.0487797216044212,0.0606594530014904,0.178916652243024,0.341584829081892,5.005034293885,5.27857481474026e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2378","S42",43.11716535,-116.7257274,7.66,15.65333333,631.223999,7.9834599,11.6999998,5.1382293626374,0.0937279887265303,0.306645522699496,0.810324291636251,0.0316793362084508,0.274966186491045,0.0419538457403503,0.05177414298618,0.137615291606245,0.270887326390558,4.32935323321457,5.24547678185648e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2379","S43",43.06447579,-116.7485631,9.16,15.70833333,355.7160034,7.9335999,11.6999998,3.96509086878435,0.0686953572290793,0.308355478931846,0.810837692203086,0.0318904165988925,0.276465062332954,0.0307596783303793,0.0379356788987001,0.138739580611943,0.272450556771341,3.17684989524014,5.24115104812196e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2380","S44",43.12303246,-116.7927984,9.827142857,15.81888889,1697.920044,7.5053802,11.6999998,9.79326850323137,0.190708617136373,0.325255411354603,0.812404641145184,0.0338704832999764,0.291384928054626,0.0854845337242538,0.105224083412119,0.147786547669179,0.287190206708557,8.84232772036266,5.23246667506759e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2381","S47",43.12875942,-116.7929445,7.027777778,17.443,591.59198,10.5836,11.6999998,4.95194591001639,0.0901561056606148,0.221880918074382,0.836937092834775,0.0215240816325874,0.200356836441795,0.0410765231249466,0.0490795825356682,0.0979655446195459,0.197396721653719,4.34454662000813,5.10653524414338e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2382","S48",43.12317978,-116.7878097,3.768461538,17.47419355,794.3640137,4.6739302,18.1697006,6.44938411823283,0.108541436907141,0.466507425610888,0.838641445572238,0.0499895327293208,0.416517892881567,0.0495079384681019,0.0590334984390387,0.227685839957761,0.409833578358288,5.23681583739876,5.10414643861492e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2383","S49",43.12611188,-116.7890521,2.805,17.475,464.20401,11.5574999,11.6999998,4.32556076206285,0.0785382989299574,0.197019080698054,0.838616720550228,0.0187244836771117,0.178294597020942,0.0358223277043428,0.0427159712256146,0.085288876742327,0.175445219421032,3.78926928627148,5.10408469540493e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2384","S50",43.12035214,-116.8005433,4.01,18.28666667,421.1440125,9.4428902,11.6999998,4.34704884673867,0.0746359238762997,0.256319545116153,0.851531525317856,0.025124279302899,0.231195265813254,0.034325552243018,0.0403103716332817,0.116844290922041,0.227705105914094,3.67154398091008,5.0423192242497e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2385","S51",43.12283706,-116.7981045,10.97,18.48833333,929.177002,6.3752398,11.6999998,6.98636213470766,0.120795903085683,0.378288148314632,0.855234530561631,0.038866281651829,0.339421866662803,0.0556850499316534,0.0651108531540291,0.181548352733563,0.333671468499736,5.97205826207405,5.02708925604037e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2386","S52",43.18051979,-116.7138797,1.595,18.4965,-106.4889984,10.9786997,11.6999998,1.84163089138833,0.0266749065163533,0.212588666314985,0.855316129638977,0.0201514172240776,0.192437249090908,0.0122973532303028,0.0143775532860505,0.0941542584704938,0.189192412942929,1.31902064714356,5.02647347507252e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2387","S53",43.12387104,-116.7826147,9.55,18.765,669.7550049,6.5927801,11.6999998,5.80648171097051,0.0972224997719116,0.368512246949767,0.859839749766594,0.0375850395078159,0.330927207441951,0.0449478348261211,0.0522746649457905,0.176754615818333,0.325234904725994,4.83875744370451,5.00627006507808e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2388","S55",43.13058584,-116.7985533,5.07,19.43166667,505.8349915,9.5736198,11.6999998,4.84341273105755,0.0823409130204304,0.254321412526948,0.870864477462883,0.0244213640036319,0.229900048523316,0.0383286855115225,0.0440122275089078,0.116706838655603,0.225840706373465,4.16420286048111,4.95645684538617e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2389","S56",43.2284173,-116.7368159,1.083076923,19.68212121,-98.3662033,11.1014004,0,1.91428926006214,0.0274191284881688,0.210270972692563,0.87525861573027,0.0195927638214385,0.190678208871125,0.0127976100169732,0.0146215184711956,0.0941980696331634,0.187274418425675,1.39512667082257,4.93787127176648e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2390","S57",43.12197197,-116.782117,8.75,20.20666667,1085.150024,7.7039499,11.6999998,7.85337902331946,0.13505247565071,0.321524890566523,0.883726699209956,0.031661531243257,0.289863359323266,0.0633581711067698,0.0716943045439404,0.154131131371369,0.284814788902162,6.95785573682869,4.89917164988571e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2391","S58",43.13104556,-116.7960652,5.510588235,20.72380952,238.9140015,10.5711002,11.6999998,3.61899542496601,0.0580815698582966,0.225530729058842,0.894189847989901,0.020927219020827,0.204603510038015,0.0274185558420763,0.0306630140162204,0.103121894144914,0.200776784572037,3.03148444733192,4.86131509521926e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2392","S59",43.12258624,-116.7849555,7.558709677,20.75611111,876.6220093,5.9746599,11.6999998,7.12962830895551,0.116113053550362,0.399588215077332,0.893353689416002,0.0403106883582955,0.359277526719037,0.0547863958849489,0.061326657665413,0.198791539906354,0.353009876331022,6.06212562409044,4.85896024265045e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2393","S6",43.12453364,-116.7860349,2.31,10.38,336.6029968,12.2628002,11.6999998,3.20216292835065,0.0670072488905219,0.17638463746606,0.739189603333024,0.0179545358699559,0.158430101596104,0.028479391570016,0.0385278573205058,0.0668781031993713,0.156859097908555,2.73503384088614,5.67724534050951e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2394","S60",43.12222251,-116.7817345,8.6,20.97666667,873.6929932,6.2929001,11.6999998,7.11346237128286,0.115796645241582,0.385538784858864,0.898739440754354,0.0384387131720523,0.347100071686812,0.0548105811423513,0.0609860640992302,0.190512906717045,0.340535025495142,6.08107900897023,4.84291174372059e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2395","S63",43.0685844,-116.7588933,6.7,22.06333333,1276.380005,7.13276,37.5999985,9.20159893008783,0.152495072280645,0.347757446681768,0.918312535552687,0.0337528380127842,0.314004608668984,0.0730006888293532,0.0794943834512917,0.171497405079055,0.308049709996646,8.22179929604972,4.76461215801222e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2396","S67",43.14459543,-116.73561,3.6,25.87,-38.8689995,10.0209999,11.6999998,2.56711695897069,0.0328939503437353,0.24607088247539,0.999018429527206,0.0215149547697227,0.224555927705667,0.0164388992757393,0.016455051067996,0.118763479371524,0.21964121599395,1.9497474307861,4.50017434712861e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2397","S68",43.1439637,-116.7353485,2.434545455,26.38645161,-85.6993027,10.4624996,11.6999998,2.30058287631912,0.0286557233137503,0.232324157567886,1.0087637171209,0.0200955826484087,0.212228574919477,0.0143903704155898,0.0142653528981605,0.112145635662384,0.207869015530608,1.71958834424449,4.46544719818742e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2398","S7",43.12749278,-116.7897313,4.4,10.49,347.6040039,11.1869001,11.6999998,3.31050441233334,0.0680027607671711,0.202131173386382,0.740639080227733,0.020916976046045,0.181214197340337,0.028935063425644,0.039067697341527,0.0781801662553176,0.1793145906932,2.78287572123127,5.66788560959915e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2399","S70",43.16761023,-116.7130538,2.08,33.69333333,-9.6191101,10.4895,11.6999998,3.20537903242395,0.0358024777273376,0.240090553341046,1.21843713493821,0.0184167823786432,0.221673770962403,0.0196638740394153,0.0161386036879223,0.118533017267328,0.215958611479964,2.59499437260828,4.00188756026929e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2400","S72",43.14393712,-116.7367838,2.242857143,38.65352941,-109.5830002,9.7494001,11.6999998,2.89642867861515,0.0268783500769129,0.268983756894907,1.40934128718881,0.0191953353672515,0.249788421527655,0.0157224585393241,0.0111558915375888,0.134913449659215,0.243446374819346,2.22220674716477,3.7149424941486e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2401","S73",43.20024555,-116.7057467,1.98,42.02777778,-243.8029938,9.2375498,11.6999998,1.85904745348966,0.0197960648473862,0.214652074802907,1.5773093282886,0.0144902354335813,0.200161839369325,0.0121151611118104,0.00768090373557578,0.107767385894266,0.195310490804029,1.32152143714107,3.53159451573607e-07,2,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2402","S74",43.12363069,-116.7967467,8.658695652,55.82153846,375.5220032,9.3150396,11.6999998,11.271113146052,0.0774890953457148,0.312448525417212,2.97760029547855,0.0151868839242095,0.297261641493002,0.0580077272872402,0.0194813680584746,0.138589686681373,0.296561983086161,10.4460238555216,2.87152446990708e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2403","S9",43.12378073,-116.7876965,4.481666667,10.69714286,1039.52002,11.8063002,11.6999998,5.94032694441554,0.130930609153455,0.187215295906903,0.743238574431039,0.0191187735585225,0.168096522348381,0.0558229267777431,0.0751076823757115,0.0719318943387153,0.166281542125955,5.38396760289051,5.65030201059318e-07,1,"",27,3.03407063,1.767048633,1.940071002,2.057721889,0.802192629,0.902546586,0.044224818,0.049587323,1.996000746
"2404","S4",43.06445505,-116.7485868,4.83,20.5,362.0429993,7.9433599,11.6999998,6.0929371792446,0.0492890111634263,1.6814635233822,1.2819052958362,0.14323183658391,1.53823168679829,0.0276890739296751,0.0215999372337512,1.17444779502826,2.04304062594361,1.1446962237271,1.36680126758319e-06,1,"",28,2.977116608,0.549479962,0.840998551,0.450849206,1.762795997,1.117566185,0.123925211,0.022649971,1.996687654
